idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,utm_nord,utm_est,lat,lng,location,:@computed_region_6hky_swhk,:@computed_region_ttgh_9sm5,:@computed_region_af5v_nc64,datastop
9804,Ossidi di Azoto,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2006-04-23T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
6719,Monossido di Carbonio,mg/m³,644,Vigevano v.Petrarca,107,PV,Vigevano,S,2004-01-24T00:00:00.000,5019220,489053,45.32640825,8.86031156,"{'type': 'Point', 'coordinates': [8.86031156, 45.32640825]}",7,7,6,2013-09-19T00:00:00.000
10006,Biossido di Zolfo,µg/m³,684,Truccazzano via Fornasino,105,MI,Truccazzano,S,2006-02-17T00:00:00.000,5036889,536835,45.48455958,9.47134686,"{'type': 'Point', 'coordinates': [9.47134686, 45.48455958]}",4,4,8,2018-01-01T00:00:00.000
10587,Ammoniaca,µg/m³,1266,Bertonico v.Moro,65,LO,Bertonico,N,2009-03-04T00:00:00.000,5009105,552297,45.23349689,9.66625758,"{'type': 'Point', 'coordinates': [9.66625758, 45.23349689]}",11,11,8,
6641,Particolato Totale Sospeso,µg/m³,501,Milano v.Marche,129,MI,Milano,S,1976-01-22T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,1996-04-01T00:00:00.000
10411,Monossido di Carbonio,mg/m³,1263,Villa di Serio v. Glera,280,BG,Villa di Serio,S,2008-10-07T00:00:00.000,5064969,557447,45.72788100,9.73848100,"{'type': 'Point', 'coordinates': [9.738481, 45.727881]}",5,5,1,2011-09-12T00:00:00.000
10103,PM10 (SM2005),µg/m³,697,Borgofranco sul Po loc. Bonizzo,14,MN,Borgofranco sul Po,N,2007-01-01T00:00:00.000,4990430,671752,45.04650286,11.18094889,"{'type': 'Point', 'coordinates': [11.18094889, 45.04650286]}",9,9,4,
5722,Ozono,µg/m³,547,Milano Parco Lambro,123,MI,Milano,S,1995-05-03T00:00:00.000,5038480,519323,45.49958569,9.24732731,"{'type': 'Point', 'coordinates': [9.24732731, 45.49958569]}",4,4,8,2018-01-01T00:00:00.000
6647,Particolato Totale Sospeso,µg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,S,1980-09-18T00:00:00.000,5042386,518435,45.53476819,9.23610903,"{'type': 'Point', 'coordinates': [9.23610903, 45.53476819]}",4,4,8,2002-09-01T00:00:00.000
6883,Monossido di Carbonio,mg/m³,665,Viadana v. Cavalli,37,MN,Viadana,S,2003-10-26T00:00:00.000,4975705,619759,44.92469933,10.51750417,"{'type': 'Point', 'coordinates': [10.51750417, 44.92469933]}",9,9,4,2011-12-29T00:00:00.000
20490,Monossido di Azoto,µg/m³,1800,Brescia S.Polo,124,BS,Brescia,N,,5040227,598141,45.50866680,10.25637025,"{'type': 'Point', 'coordinates': [10.25637025, 45.5086668]}",6,6,2,
5809,Monossido di Carbonio,mg/m³,600,Lodi v.Vignati,80,LO,Lodi,N,1999-12-30T00:00:00.000,5017060,538042,45.30601628,9.48527511,"{'type': 'Point', 'coordinates': [9.48527511, 45.30601628]}",11,11,8,
5538,Biossido di Azoto,µg/m³,535,Lacchiarella v.Molise,97,MI,Lacchiarella,S,1999-03-19T00:00:00.000,5019010,510542,45.32452314,9.13452950,"{'type': 'Point', 'coordinates': [9.1345295, 45.32452314]}",4,4,8,2018-07-30T00:00:00.000
10258,Ammoniaca,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57,CR,Corte de' Cortesi con Cignone,N,2006-11-22T00:00:00.000,5014380,578919,45.27848997,10.00620528,"{'type': 'Point', 'coordinates': [10.00620528, 45.27848997]}",8,8,4,
6411,Monossido di Carbonio,mg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,1997-12-12T00:00:00.000,4998110,579872,45.13195042,10.01574064,"{'type': 'Point', 'coordinates': [10.01574064, 45.13195042]}",8,8,4,
10454,Ozono,µg/m³,1265,Lodi S.Alberto,76,LO,Lodi,N,2009-08-03T00:00:00.000,5016706,538829,45.30278678,9.49528589,"{'type': 'Point', 'coordinates': [9.49528589, 45.30278678]}",11,11,8,
5705,Biossido di Zolfo,µg/m³,570,Tirano Viale Italia,439,SO,Tirano,S,1993-11-01T00:00:00.000,5118891,589196,46.21629300,10.17039700,"{'type': 'Point', 'coordinates': [10.170397, 46.216293]}",3,3,7,2009-01-01T00:00:00.000
10457,Ossidi di Azoto,µg/m³,1266,Bertonico v.Moro,65,LO,Bertonico,N,2009-08-03T00:00:00.000,5009105,552297,45.23349689,9.66625758,"{'type': 'Point', 'coordinates': [9.66625758, 45.23349689]}",11,11,8,
12629,Benzo(a)pirene,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2008-04-02T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6298,Ossidi di Azoto,µg/m³,529,Cinisello Balsamo v.Lincoln,149,MI,Cinisello Balsamo,S,1988-11-24T00:00:00.000,5044335,517778,45.55232831,9.22776572,"{'type': 'Point', 'coordinates': [9.22776572, 45.55232831]}",4,4,8,2017-01-01T00:00:00.000
10049,Biossido di Zolfo,µg/m³,689,Galliavola v. Marconi,87,PV,Galliavola,S,2007-01-01T00:00:00.000,4993533,485861,45.09512986,8.82032142,"{'type': 'Point', 'coordinates': [8.82032142, 45.09512986]}",7,7,6,2017-01-01T00:00:00.000
5707,Ozono,µg/m³,551,Arconate v. De Gasperi,182,MI,Arconate,N,1999-01-20T00:00:00.000,5043898,488082,45.54852147,8.84732669,"{'type': 'Point', 'coordinates': [8.84732669, 45.54852147]}",4,4,8,
5677,Biossido di Zolfo,µg/m³,564,Erba v. Battisti,279,CO,Erba,S,2009-06-13T00:00:00.000,5072803,517232,45.80857380,9.22177920,"{'type': 'Point', 'coordinates': [9.2217792, 45.8085738]}",2,2,3,2023-01-10T00:00:00.000
9900,Ozono,µg/m³,508,Cassano d'Adda v.di Vona,133,MI,Cassano d'Adda,S,2005-12-01T00:00:00.000,5040847,540004,45.52000944,9.51223153,"{'type': 'Point', 'coordinates': [9.51223153, 45.52000944]}",4,4,8,2018-01-01T00:00:00.000
17040,Nikel,ng/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,2012-01-13T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
5533,Biossido di Azoto,µg/m³,530,Agrate Brianza v.Ferrario,162,MB,Agrate Brianza,S,1990-02-13T00:00:00.000,5046977,527628,45.57577800,9.35409400,"{'type': 'Point', 'coordinates': [9.354094, 45.575778]}",12,12,5,2018-07-30T00:00:00.000
5609,Biossido di Azoto,µg/m³,606,San Giuliano Milanese via Milano,97,MI,San Giuliano Milanese,N,2000-01-13T00:00:00.000,5027003,522127,45.39619767,9.28269897,"{'type': 'Point', 'coordinates': [9.28269897, 45.39619767]}",4,4,8,
9899,Ozono,µg/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2005-12-01T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
5593,Biossido di Azoto,µg/m³,590,Ponte San Pietro v. Moiolo,225,BG,Ponte San Pietro,S,1990-07-04T00:00:00.000,5060449,545762,45.69608872,9.58779631,"{'type': 'Point', 'coordinates': [9.58779631, 45.69608872]}",5,5,1,2013-05-26T00:00:00.000
20154,Ozono,µg/m³,690,Mezzana Bigli loc. Casoni,73,PV,Mezzana Bigli,N,2013-11-20T00:00:00.000,4990697,489679,45.06966728,8.86890217,"{'type': 'Point', 'coordinates': [8.86890217, 45.06966728]}",7,7,6,
6328,Ossidi di Azoto,µg/m³,501,Milano v.Marche,129,MI,Milano,N,1980-09-18T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,
5822,Monossido di Carbonio,mg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,1990-01-19T00:00:00.000,5049180,493668,45.59538900,8.92203900,"{'type': 'Point', 'coordinates': [8.922039, 45.595389]}",4,4,8,2011-07-27T00:00:00.000
5639,Biossido di Zolfo,µg/m³,509,Rivolta d'Adda v.Beccaria,101,CR,Rivolta d'Adda,S,1984-12-14T00:00:00.000,5035130,539972,45.46855439,9.51135561,"{'type': 'Point', 'coordinates': [9.51135561, 45.46855439]}",8,8,4,2008-06-12T00:00:00.000
6616,Particolato Totale Sospeso,µg/m³,586,Costa Volpino v.Nazionale,192,BG,Costa Volpino,S,1993-07-26T00:00:00.000,5075429,585212,45.82716061,10.09707131,"{'type': 'Point', 'coordinates': [10.09707131, 45.82716061]}",5,5,1,2012-11-23T00:00:00.000
6720,Ossidi di Azoto,µg/m³,644,Vigevano v.Petrarca,107,PV,Vigevano,S,2004-01-24T00:00:00.000,5019220,489053,45.32640825,8.86031156,"{'type': 'Point', 'coordinates': [8.86031156, 45.32640825]}",7,7,6,2012-02-02T00:00:00.000
10516,Biossido di Zolfo,µg/m³,671,Mantova Tridolino,22,MN,Mantova,S,2010-03-30T00:00:00.000,5001664,646147,45.15332800,10.85927200,"{'type': 'Point', 'coordinates': [10.859272, 45.153328]}",9,9,4,2024-01-31T00:00:00.000
12017,Biossido di Azoto,µg/m³,1297,Spinadesco v.Battisti,48,CR,Spinadesco,N,2011-02-08T00:00:00.000,5000087,573153,45.15047339,9.93059842,"{'type': 'Point', 'coordinates': [9.93059842, 45.15047339]}",8,8,4,
20487,Monossido di Carbonio,mg/m³,695,Ponti sul Mincio v.San Martino,113,MN,Ponti sul Mincio,N,2021-06-01T00:00:00.000,5030184,631718,45.41277633,10.68336214,"{'type': 'Point', 'coordinates': [10.68336214, 45.41277633]}",9,9,4,
5952,Ozono,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57,CR,Corte de' Cortesi con Cignone,N,1996-05-17T00:00:00.000,5014380,578919,45.27848997,10.00620528,"{'type': 'Point', 'coordinates': [10.00620528, 45.27848997]}",8,8,4,
17297,Ozono,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,2013-01-24T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
6705,Monossido di Carbonio,mg/m³,643,Pavia p.zza Minerva,77,PV,Pavia,N,2002-03-03T00:00:00.000,5003660,511522,45.18633544,9.14667703,"{'type': 'Point', 'coordinates': [9.14667703, 45.18633544]}",7,7,6,
6232,Ossidi di Azoto,µg/m³,561,Como v.Cattaneo,202,CO,Como,N,1991-01-01T00:00:00.000,5073500,505203,45.81504217,9.06697886,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",2,2,3,
10437,Ozono,µg/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,2009-01-04T00:00:00.000,5113073,567873,46.16785664,9.87921169,"{'type': 'Point', 'coordinates': [9.87921169, 46.16785664]}",3,3,7,
6220,Ossidi di Azoto,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,1994-06-21T00:00:00.000,5060449,551482,45.69568669,9.66126061,"{'type': 'Point', 'coordinates': [9.66126061, 45.69568669]}",5,5,1,
5603,Biossido di Azoto,µg/m³,600,Lodi v.Vignati,80,LO,Lodi,N,1999-12-30T00:00:00.000,5017060,538042,45.30601628,9.48527511,"{'type': 'Point', 'coordinates': [9.48527511, 45.30601628]}",11,11,8,
9984,Particelle sospese PM2.5,µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2006-06-06T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
5516,Biossido di Azoto,µg/m³,513,Trezzo sull'Adda v.Nenni,199,MI,Trezzo sull'Adda,S,2001-02-22T00:00:00.000,5051253,539618,45.61370028,9.50813400,"{'type': 'Point', 'coordinates': [9.508134, 45.61370028]}",4,4,8,2017-01-01T00:00:00.000
12531,PM10 (SM2005),µg/m³,1297,Spinadesco v.Battisti,48,CR,Spinadesco,N,2011-02-16T00:00:00.000,5000087,573153,45.15047339,9.93059842,"{'type': 'Point', 'coordinates': [9.93059842, 45.15047339]}",8,8,4,
9896,Ossidi di Azoto,µg/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2005-11-10T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
5625,Biossido di Zolfo,µg/m³,502,Milano v.Juvara,122,MI,Milano,S,1968-01-12T00:00:00.000,5035546,517377,45.47322769,9.22231536,"{'type': 'Point', 'coordinates': [9.22231536, 45.47322769]}",4,4,8,2007-07-18T00:00:00.000
9797,Benzene,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2005-09-30T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
5543,Biossido di Azoto,µg/m³,540,Garbagnate Milanese v. Villoresi,175,MI,Garbagnate Milanese,S,1992-12-11T00:00:00.000,5046467,506105,45.57171961,9.07824492,"{'type': 'Point', 'coordinates': [9.07824492, 45.57171961]}",4,4,8,2018-07-30T00:00:00.000
10396,Particelle sospese PM2.5,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,2008-12-19T00:00:00.000,5047450,521343,45.57411700,9.26380800,"{'type': 'Point', 'coordinates': [9.263808, 45.574117]}",12,12,5,
17082,Benzo(a)pirene,ng/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,S,2008-04-22T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,2011-12-30T00:00:00.000
6798,Biossido di Azoto,µg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,N,1990-02-18T00:00:00.000,5055826,593900,45.64962671,10.20509022,"{'type': 'Point', 'coordinates': [10.20509022, 45.64962671]}",6,6,2,
5679,Biossido di Zolfo,µg/m³,562,Mariano Comense v.le Lombardia,256,CO,Mariano Comense,S,1991-02-17T00:00:00.000,5059472,514067,45.68865731,9.18065777,"{'type': 'Point', 'coordinates': [9.18065777, 45.68865731]}",2,2,3,2002-06-05T00:00:00.000
20496,PM10 (SM2005),µg/m³,1801,Brescia v.Tartaglia,151,BS,Brescia,N,2020-12-08T00:00:00.000,5043948,594556,45.54264789,10.21120522,"{'type': 'Point', 'coordinates': [10.21120522, 45.54264789]}",6,6,2,
6744,Biossido di Azoto,µg/m³,647,Breno v.Don Putelli,342,BS,Breno,S,1992-06-09T00:00:00.000,5090074,600822,45.95683656,10.30106589,"{'type': 'Point', 'coordinates': [10.30106589, 45.95683656]}",6,6,7,2018-07-30T00:00:00.000
5815,Monossido di Carbonio,mg/m³,536,Arese v. Matteotti,157,MI,Arese,S,1991-10-15T00:00:00.000,5043325,506302,45.54343664,9.08072867,"{'type': 'Point', 'coordinates': [9.08072867, 45.54343664]}",4,4,8,2011-07-22T00:00:00.000
10177,Ossidi di Azoto,µg/m³,704,Sermide e Felonica v. Dalla Chiesa,11,MN,Sermide e Felonica,S,2006-11-29T00:00:00.000,4986023,680789,45.00461511,11.29402483,"{'type': 'Point', 'coordinates': [11.29402483, 45.00461511]}",9,9,4,2017-01-01T00:00:00.000
20442,Monossido di Azoto,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2007-03-16T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
6625,Particolato Totale Sospeso,µg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,S,1991-02-17T00:00:00.000,5060569,531623,45.69795956,9.40619194,"{'type': 'Point', 'coordinates': [9.40619194, 45.69795956]}",10,10,5,1999-11-01T00:00:00.000
6801,Monossido di Carbonio,mg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,S,1990-02-18T00:00:00.000,5055826,593900,45.64962671,10.20509022,"{'type': 'Point', 'coordinates': [10.20509022, 45.64962671]}",6,6,2,2023-01-03T00:00:00.000
9965,PM10 (SM2005),µg/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2006-01-01T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
6638,Particolato Totale Sospeso,µg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,1990-03-12T00:00:00.000,5049180,493668,45.59538900,8.92203900,"{'type': 'Point', 'coordinates': [8.922039, 45.595389]}",4,4,8,2010-11-11T00:00:00.000
12667,Nikel,ng/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2008-02-23T00:00:00.000,4986922,663580,45.01688067,11.07609728,"{'type': 'Point', 'coordinates': [11.07609728, 45.01688067]}",9,9,4,
5622,Biossido di Zolfo,µg/m³,518,Galliate strada del Piaggio,153,NO,Galliate,S,1982-03-08T00:00:00.000,5034980,479423,45.48956400,8.73779200,"{'type': 'Point', 'coordinates': [8.737792, 45.489564]}",,,,2017-01-08T00:00:00.000
10269,Ammoniaca,µg/m³,502,Milano v.Juvara,122,MI,Milano,S,2007-03-28T00:00:00.000,5035546,517377,45.47322769,9.22231536,"{'type': 'Point', 'coordinates': [9.22231536, 45.47322769]}",4,4,8,2007-06-11T00:00:00.000
5628,Biossido di Zolfo,µg/m³,539,Milano v.Liguria,115,MI,Milano,S,1991-08-14T00:00:00.000,5032273,513134,45.44386047,9.16794489,"{'type': 'Point', 'coordinates': [9.16794489, 45.44386047]}",4,4,8,1999-05-05T00:00:00.000
6630,Particolato Totale Sospeso,µg/m³,602,Melegnano v.Predabissi,83,MI,Melegnano,S,2000-01-13T00:00:00.000,5022361,525789,45.35428881,9.32924395,"{'type': 'Point', 'coordinates': [9.32924395, 45.35428881]}",4,4,8,2011-01-01T00:00:00.000
10123,Ozono,µg/m³,699,Magnacavallo campo sportivo,11,MN,Magnacavallo,S,2006-11-29T00:00:00.000,4985830,671675,45.00514363,11.17840010,"{'type': 'Point', 'coordinates': [11.1784001, 45.00514363]}",9,9,4,2018-01-01T00:00:00.000
5701,Biossido di Zolfo,µg/m³,567,Chiavenna v.Cerletti,333,SO,Chiavenna,S,1993-10-27T00:00:00.000,5129768,530454,46.32081378,9.39559186,"{'type': 'Point', 'coordinates': [9.39559186, 46.32081378]}",3,3,7,2007-01-18T00:00:00.000
5950,Biossido di Azoto,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57,CR,Corte de' Cortesi con Cignone,N,1996-05-17T00:00:00.000,5014380,578919,45.27848997,10.00620528,"{'type': 'Point', 'coordinates': [10.00620528, 45.27848997]}",8,8,4,
6394,Ossidi di Azoto,µg/m³,559,Somma Lombardo v.Facchinetti,210,VA,Somma Lombardo,S,2000-03-21T00:00:00.000,5055150,477613,45.64954097,8.71269853,"{'type': 'Point', 'coordinates': [8.71269853, 45.64954097]}",1,1,3,2018-07-30T00:00:00.000
9983,Particelle sospese PM2.5,µg/m³,672,Cornale v.Libertà,74,PV,Cornale,N,2006-02-02T00:00:00.000,4987406,493238,45.04008561,8.91415717,"{'type': 'Point', 'coordinates': [8.91415717, 45.04008561]}",7,7,6,
6869,Benzene,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,2002-06-06T00:00:00.000,5004590,512932,45.19468231,9.16464919,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",7,7,6,
6818,Ozono,µg/m³,656,Gambara v.Parma,47,BS,Gambara,N,1990-02-15T00:00:00.000,5011493,601945,45.24955194,10.29913000,"{'type': 'Point', 'coordinates': [10.29913, 45.24955194]}",6,6,2,
12589,Arsenico,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2008-04-01T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
6889,Biossido di Azoto,µg/m³,667,Marmirolo Bosco Fontana,22,MN,Marmirolo,S,2003-01-01T00:00:00.000,5007554,636848,45.20818653,10.74264811,"{'type': 'Point', 'coordinates': [10.74264811, 45.20818653]}",9,9,4,2018-07-30T00:00:00.000
6224,Ossidi di Azoto,µg/m³,586,Costa Volpino v.Nazionale,192,BG,Costa Volpino,S,1993-07-26T00:00:00.000,5075429,585212,45.82716061,10.09707131,"{'type': 'Point', 'coordinates': [10.09707131, 45.82716061]}",5,5,1,2018-07-30T00:00:00.000
5801,Monossido di Carbonio,mg/m³,562,Mariano Comense v.le Lombardia,256,CO,Mariano Comense,S,1991-12-18T00:00:00.000,5059472,514067,45.68865731,9.18065777,"{'type': 'Point', 'coordinates': [9.18065777, 45.68865731]}",2,2,3,2012-01-04T00:00:00.000
20525,Ammoniaca,µg/m³,545,Motta Visconti v. De Gasperi,100,MI,Motta Visconti,N,2021-07-12T00:00:00.000,5014273,499103,45.28196356,8.98857592,"{'type': 'Point', 'coordinates': [8.98857592, 45.28196356]}",4,4,8,
5569,Biossido di Azoto,µg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,1995-02-01T00:00:00.000,5070038,497388,45.78389908,8.96640489,"{'type': 'Point', 'coordinates': [8.96640489, 45.78389908]}",2,2,3,2010-04-15T00:00:00.000
5727,Ozono,µg/m³,543,Vimercate v. dell'Ospedale,194,MB,Vimercate,S,1995-01-11T00:00:00.000,5051330,528723,45.61174400,9.36770000,"{'type': 'Point', 'coordinates': [9.3677, 45.611744]}",12,12,5,2018-01-01T00:00:00.000
6254,Ossidi di Azoto,µg/m³,575,Nibionno v.della Chiesa,310,LC,Nibionno,S,1992-01-08T00:00:00.000,5066429,520613,45.75111892,9.26502439,"{'type': 'Point', 'coordinates': [9.26502439, 45.75111892]}",10,10,5,2018-07-30T00:00:00.000
6629,Particolato Totale Sospeso,µg/m³,600,Lodi v.Vignati,80,LO,Lodi,S,1999-12-30T00:00:00.000,5017060,538042,45.30601628,9.48527511,"{'type': 'Point', 'coordinates': [9.48527511, 45.30601628]}",11,11,8,2001-01-08T00:00:00.000
5577,Biossido di Azoto,µg/m³,574,Lecco v. Amendola,214,LC,Lecco,N,1991-02-17T00:00:00.000,5077479,530713,45.85019631,9.39558125,"{'type': 'Point', 'coordinates': [9.39558125, 45.85019631]}",10,10,5,
12686,Cadmio,ng/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2008-04-01T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
5515,Biossido di Azoto,µg/m³,512,Carate Brianza v.De Gasperi,250,MB,Carate Brianza,S,1994-10-27T00:00:00.000,5057635,518272,45.67201700,9.23460300,"{'type': 'Point', 'coordinates': [9.234603, 45.672017]}",12,12,5,2018-07-30T00:00:00.000
5697,Biossido di Zolfo,µg/m³,613,Spino d'Adda SP1,80,CR,Spino d'Adda,S,2000-01-13T00:00:00.000,5026365,538310,45.38975550,9.48941425,"{'type': 'Point', 'coordinates': [9.48941425, 45.3897555]}",8,8,4,2006-04-13T00:00:00.000
6633,Particolato Totale Sospeso,µg/m³,530,Agrate Brianza v.Ferrario,162,MB,Agrate Brianza,S,1990-02-21T00:00:00.000,5046977,527628,45.57577800,9.35409400,"{'type': 'Point', 'coordinates': [9.354094, 45.575778]}",12,12,5,2007-01-03T00:00:00.000
9739,PM10 (SM2005),µg/m³,608,Codogno v.Trento,59,LO,Codogno,N,2005-04-09T00:00:00.000,5000892,554872,45.15937678,9.69815314,"{'type': 'Point', 'coordinates': [9.69815314, 45.15937678]}",11,11,8,
5757,PM10,µg/m³,590,Ponte San Pietro v. Moiolo,225,BG,Ponte San Pietro,S,2000-01-28T00:00:00.000,5060449,545762,45.69608872,9.58779631,"{'type': 'Point', 'coordinates': [9.58779631, 45.69608872]}",5,5,1,2002-10-17T00:00:00.000
6685,Biossido di Azoto,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,2002-06-01T00:00:00.000,5004590,512932,45.19468231,9.16464919,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",7,7,6,
6611,Particolato Totale Sospeso,µg/m³,595,Filago v.Don Milani,190,BG,Filago,S,1991-12-07T00:00:00.000,5053519,543342,45.63387247,9.55609572,"{'type': 'Point', 'coordinates': [9.55609572, 45.63387247]}",5,5,1,2004-10-13T00:00:00.000
6966,Biossido di Zolfo,µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2004-11-24T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
9855,Ossidi di Azoto,µg/m³,672,Cornale v.Libertà,74,PV,Cornale,N,2005-07-29T00:00:00.000,4987406,493238,45.04008561,8.91415717,"{'type': 'Point', 'coordinates': [8.91415717, 45.04008561]}",7,7,6,
5703,Biossido di Zolfo,µg/m³,572,Morbegno v.Cortivacci,262,SO,Morbegno,S,1998-09-29T00:00:00.000,5108901,543736,46.13548600,9.56624000,"{'type': 'Point', 'coordinates': [9.56624, 46.135486]}",3,3,7,2008-08-06T00:00:00.000
